epoch,iter,decompress_avg,decompress_sum,load_time,transfer,forward,backward,aug.Normalize,aug.RandomCrop,aug.RandomHorizontalFlip,aug.ToTensor,aug.Normalize_sum,aug.RandomCrop_sum,aug.RandomHorizontalFlip_sum,aug.ToTensor_sum
2,11,0.000000,0.000000,0.008070,0.000044,0.001827,0.004549,0.000023,0.001453,0.000030,0.001932,0.000011,0.000722,0.000027,0.001746
2,12,0.000000,0.000000,0.008301,0.000034,0.001823,0.005149,0.000021,0.001330,0.000031,0.001954,0.000016,0.001047,0.000028,0.001772
2,13,0.000000,0.000000,0.008224,0.000033,0.001816,0.003864,0.000021,0.001330,0.000030,0.001950,0.000015,0.000987,0.000027,0.001752
2,14,0.000000,0.000000,0.007521,0.000031,0.001763,0.005900,0.000019,0.001233,0.000028,0.001763,0.000014,0.000888,0.000025,0.001595
2,15,0.000000,0.000000,0.008072,0.000032,0.001820,0.003544,0.000021,0.001354,0.000031,0.001984,0.000012,0.000784,0.000027,0.001751
2,16,0.000000,0.000000,0.007994,0.000035,0.001818,0.004692,0.000021,0.001330,0.000030,0.001898,0.000013,0.000814,0.000027,0.001737
2,17,0.000000,0.000000,0.008401,0.000036,0.001866,0.005219,0.000021,0.001349,0.000031,0.001962,0.000017,0.001110,0.000027,0.001759
2,18,0.000000,0.000000,0.007979,0.000034,0.001839,0.004190,0.000021,0.001333,0.000030,0.001916,0.000012,0.000789,0.000027,0.001739
2,19,0.000000,0.000000,0.008293,0.000034,0.001811,0.005127,0.000021,0.001344,0.000033,0.002085,0.000010,0.000662,0.000031,0.001991
2,20,0.000000,0.000000,0.008043,0.000033,0.001828,0.005529,0.000021,0.001350,0.000030,0.001922,0.000013,0.000808,0.000027,0.001747
2,21,0.000000,0.000000,0.007951,0.000034,0.001863,0.004053,0.000021,0.001340,0.000030,0.001896,0.000012,0.000796,0.000027,0.001730
2,22,0.000000,0.000000,0.008114,0.000033,0.001855,0.004522,0.000021,0.001337,0.000030,0.001926,0.000014,0.000894,0.000028,0.001762
2,23,0.000000,0.000000,0.007967,0.000033,0.001831,0.005376,0.000021,0.001346,0.000029,0.001885,0.000013,0.000818,0.000027,0.001735
2,24,0.000000,0.000000,0.008038,0.000032,0.001835,0.003740,0.000021,0.001350,0.000030,0.001910,0.000013,0.000856,0.000027,0.001744
2,25,0.000000,0.000000,0.008315,0.000033,0.001831,0.005622,0.000021,0.001347,0.000030,0.001912,0.000011,0.000692,0.000034,0.002145
2,26,0.000000,0.000000,0.008031,0.000044,0.001848,0.005265,0.000021,0.001344,0.000030,0.001920,0.000013,0.000809,0.000027,0.001750
2,27,0.000000,0.000000,0.008038,0.000032,0.001872,0.003812,0.000021,0.001336,0.000030,0.001902,0.000013,0.000852,0.000027,0.001758
2,28,0.000000,0.000000,0.008037,0.000033,0.001864,0.004845,0.000021,0.001353,0.000030,0.001911,0.000013,0.000821,0.000027,0.001753
2,29,0.000000,0.000000,0.007983,0.000037,0.001827,0.003894,0.000021,0.001349,0.000030,0.001893,0.000013,0.000814,0.000027,0.001746
2,30,0.000000,0.000000,0.008264,0.000034,0.001816,0.004956,0.000021,0.001343,0.000034,0.002174,0.000011,0.000681,0.000029,0.001867
2,31,0.000000,0.000000,0.007989,0.000034,0.001816,0.004700,0.000021,0.001337,0.000031,0.002005,0.000011,0.000716,0.000027,0.001739
2,32,0.000000,0.000000,0.008218,0.000034,0.001843,0.005802,0.000021,0.001333,0.000030,0.001931,0.000015,0.000953,0.000028,0.001779
2,33,0.000000,0.000000,0.008245,0.000034,0.001846,0.004142,0.000021,0.001337,0.000030,0.001927,0.000016,0.001002,0.000027,0.001758
2,34,0.000000,0.000000,0.008141,0.000033,0.001843,0.004897,0.000021,0.001335,0.000030,0.001928,0.000015,0.000946,0.000027,0.001730
2,35,0.000000,0.000000,0.008163,0.000034,0.001837,0.003978,0.000021,0.001344,0.000034,0.002183,0.000010,0.000667,0.000028,0.001768
2,36,0.000000,0.000000,0.008160,0.000033,0.001849,0.004615,0.000021,0.001333,0.000030,0.001940,0.000014,0.000909,0.000027,0.001759
2,37,0.000000,0.000000,0.008183,0.000034,0.001852,0.006824,0.000021,0.001330,0.000030,0.001951,0.000015,0.000942,0.000027,0.001739
2,38,0.000000,0.000000,0.008194,0.000033,0.001826,0.005308,0.000021,0.001341,0.000031,0.001952,0.000014,0.000912,0.000027,0.001760
2,39,0.000000,0.000000,0.007953,0.000033,0.001803,0.005238,0.000021,0.001328,0.000030,0.001903,0.000012,0.000798,0.000027,0.001736
2,40,0.000000,0.000000,0.007961,0.000032,0.001822,0.003717,0.000021,0.001334,0.000030,0.001907,0.000012,0.000778,0.000027,0.001749
2,41,0.000000,0.000000,0.008244,0.000034,0.001828,0.005178,0.000021,0.001332,0.000030,0.001895,0.000011,0.000685,0.000033,0.002129
2,42,0.000000,0.000000,0.007986,0.000033,0.001864,0.005243,0.000021,0.001338,0.000030,0.001898,0.000013,0.000813,0.000027,0.001739
2,43,0.000000,0.000000,0.007996,0.000033,0.001819,0.004181,0.000021,0.001347,0.000030,0.001899,0.000013,0.000819,0.000027,0.001739
2,44,0.000000,0.000000,0.007970,0.000033,0.001830,0.004973,0.000021,0.001333,0.000031,0.002012,0.000011,0.000718,0.000027,0.001729
2,45,0.000000,0.000000,0.008014,0.000033,0.001820,0.004906,0.000021,0.001341,0.000030,0.001902,0.000013,0.000818,0.000027,0.001740
2,46,0.000000,0.000000,0.008021,0.000033,0.001819,0.004113,0.000021,0.001325,0.000030,0.001918,0.000013,0.000834,0.000027,0.001735
2,47,0.000000,0.000000,0.007979,0.000033,0.001852,0.004733,0.000021,0.001334,0.000030,0.001908,0.000013,0.000806,0.000027,0.001737
2,48,0.000000,0.000000,0.008001,0.000033,0.001815,0.005219,0.000021,0.001334,0.000030,0.001905,0.000013,0.000825,0.000027,0.001730
2,49,0.000000,0.000000,0.008214,0.000034,0.001811,0.004128,0.000021,0.001344,0.000031,0.001983,0.000014,0.000913,0.000028,0.001762
2,50,0.000000,0.000000,0.008124,0.000044,0.001807,0.005497,0.000021,0.001330,0.000030,0.001943,0.000014,0.000923,0.000027,0.001739
2,51,0.000000,0.000000,0.008036,0.000035,0.001824,0.005207,0.000021,0.001358,0.000030,0.001901,0.000012,0.000771,0.000028,0.001764
2,52,0.000000,0.000000,0.007978,0.000033,0.001825,0.003794,0.000021,0.001340,0.000029,0.001886,0.000013,0.000804,0.000027,0.001757
2,53,0.000000,0.000000,0.008052,0.000034,0.001857,0.004580,0.000021,0.001339,0.000030,0.001895,0.000013,0.000863,0.000027,0.001754
2,54,0.000000,0.000000,0.007992,0.000033,0.001821,0.005299,0.000021,0.001335,0.000032,0.002066,0.000010,0.000668,0.000027,0.001748
2,55,0.000000,0.000000,0.007973,0.000033,0.001836,0.004246,0.000021,0.001331,0.000030,0.001900,0.000012,0.000799,0.000027,0.001741
2,56,0.000000,0.000000,0.007987,0.000044,0.001815,0.004146,0.000021,0.001345,0.000030,0.001907,0.000012,0.000793,0.000027,0.001738
2,57,0.000000,0.000000,0.007912,0.000034,0.001854,0.004731,0.000021,0.001318,0.000030,0.001892,0.000012,0.000794,0.000027,0.001726
2,58,0.000000,0.000000,0.007967,0.000033,0.001857,0.005071,0.000021,0.001334,0.000030,0.001912,0.000013,0.000800,0.000027,0.001729
2,59,0.000000,0.000000,0.008038,0.000034,0.001827,0.003851,0.000021,0.001343,0.000030,0.001906,0.000013,0.000838,0.000027,0.001739
2,60,0.000000,0.000000,0.008035,0.000033,0.001869,0.004455,0.000021,0.001338,0.000030,0.001920,0.000013,0.000836,0.000027,0.001737
2,61,0.000000,0.000000,0.007972,0.000032,0.001828,0.005289,0.000021,0.001334,0.000030,0.001907,0.000013,0.000818,0.000027,0.001734
2,62,0.000000,0.000000,0.008329,0.000045,0.001810,0.003889,0.000021,0.001364,0.000030,0.001943,0.000010,0.000665,0.000033,0.002139
2,63,0.000000,0.000000,0.007978,0.000034,0.001854,0.004700,0.000021,0.001331,0.000030,0.001916,0.000013,0.000808,0.000027,0.001736
2,64,0.000000,0.000000,0.008052,0.000033,0.001819,0.005302,0.000021,0.001358,0.000033,0.002081,0.000010,0.000658,0.000027,0.001744
2,65,0.000000,0.000000,0.007981,0.000033,0.001823,0.003966,0.000021,0.001336,0.000030,0.001894,0.000010,0.000658,0.000030,0.001896
2,66,0.000000,0.000000,0.007994,0.000031,0.001720,0.004522,0.000021,0.001339,0.000030,0.001914,0.000012,0.000792,0.000027,0.001747
2,67,0.000000,0.000000,0.007966,0.000033,0.001820,0.005331,0.000021,0.001354,0.000030,0.001911,0.000012,0.000791,0.000027,0.001734
2,68,0.000000,0.000000,0.007940,0.000032,0.001819,0.003945,0.000021,0.001327,0.000030,0.001896,0.000013,0.000814,0.000027,0.001737
2,69,0.000000,0.000000,0.007932,0.000033,0.001859,0.005020,0.000021,0.001346,0.000030,0.001892,0.000012,0.000793,0.000027,0.001722
2,70,0.000000,0.000000,0.007996,0.000034,0.001818,0.003738,0.000021,0.001345,0.000032,0.002062,0.000011,0.000685,0.000027,0.001724
2,71,0.000000,0.000000,0.008002,0.000034,0.001857,0.004741,0.000021,0.001331,0.000030,0.001911,0.000012,0.000797,0.000027,0.001745
2,72,0.000000,0.000000,0.007988,0.000033,0.001832,0.005430,0.000021,0.001339,0.000030,0.001914,0.000013,0.000800,0.000027,0.001743
2,73,0.000000,0.000000,0.007942,0.000034,0.001851,0.003958,0.000021,0.001336,0.000030,0.001894,0.000012,0.000788,0.000027,0.001732
2,74,0.000000,0.000000,0.007990,0.000033,0.001858,0.004958,0.000021,0.001346,0.000030,0.001919,0.000012,0.000786,0.000027,0.001738
2,75,0.000000,0.000000,0.007929,0.000033,0.001834,0.004381,0.000021,0.001338,0.000032,0.002051,0.000010,0.000645,0.000027,0.001732
2,76,0.000000,0.000000,0.008328,0.000034,0.001818,0.005195,0.000021,0.001335,0.000030,0.001907,0.000010,0.000656,0.000034,0.002178
2,77,0.000000,0.000000,0.008196,0.000034,0.001787,0.004842,0.000021,0.001331,0.000030,0.001926,0.000015,0.000957,0.000027,0.001746
2,78,0.000000,0.000000,0.007908,0.000032,0.001843,0.005740,0.000021,0.001333,0.000030,0.001892,0.000012,0.000778,0.000027,0.001721
2,79,0.000000,0.000000,0.007971,0.000034,0.001853,0.003716,0.000021,0.001338,0.000030,0.001924,0.000012,0.000775,0.000027,0.001730
2,80,0.000000,0.000000,0.009327,0.000031,0.001747,0.004824,0.000025,0.001572,0.000035,0.002236,0.000015,0.000947,0.000032,0.002046
2,81,0.000000,0.000000,0.008036,0.000034,0.001858,0.004883,0.000021,0.001337,0.000030,0.001917,0.000013,0.000836,0.000027,0.001734
2,82,0.000000,0.000000,0.007995,0.000032,0.001832,0.005713,0.000021,0.001337,0.000030,0.001907,0.000013,0.000815,0.000027,0.001730
2,83,0.000000,0.000000,0.008019,0.000034,0.001817,0.003941,0.000021,0.001346,0.000032,0.002061,0.000010,0.000649,0.000028,0.001774
2,84,0.000000,0.000000,0.007980,0.000033,0.001812,0.004618,0.000021,0.001331,0.000030,0.001893,0.000013,0.000823,0.000027,0.001737
2,85,0.000000,0.000000,0.008145,0.000034,0.001814,0.006028,0.000021,0.001322,0.000031,0.001965,0.000014,0.000894,0.000027,0.001743
2,86,0.000000,0.000000,0.008211,0.000034,0.001832,0.004062,0.000021,0.001334,0.000030,0.001922,0.000015,0.000990,0.000027,0.001753
2,87,0.000000,0.000000,0.008308,0.000034,0.001858,0.004524,0.000021,0.001343,0.000031,0.001970,0.000016,0.001012,0.000028,0.001766
2,88,0.000000,0.000000,0.007989,0.000033,0.001824,0.005275,0.000021,0.001341,0.000030,0.001900,0.000013,0.000829,0.000027,0.001734
2,89,0.000000,0.000000,0.007995,0.000033,0.001833,0.003622,0.000021,0.001340,0.000030,0.001904,0.000013,0.000821,0.000027,0.001731
2,90,0.000000,0.000000,0.007977,0.000034,0.001856,0.004422,0.000021,0.001339,0.000029,0.001886,0.000013,0.000833,0.000027,0.001725
2,91,0.000000,0.000000,0.007974,0.000033,0.001870,0.004936,0.000021,0.001339,0.000030,0.001936,0.000012,0.000798,0.000027,0.001725
2,92,0.000000,0.000000,0.007963,0.000043,0.001846,0.004105,0.000021,0.001334,0.000030,0.001910,0.000013,0.000820,0.000027,0.001725
2,93,0.000000,0.000000,0.008011,0.000034,0.001828,0.005183,0.000021,0.001330,0.000030,0.001904,0.000013,0.000855,0.000027,0.001726
2,94,0.000000,0.000000,0.007985,0.000033,0.001836,0.005333,0.000021,0.001331,0.000030,0.001915,0.000012,0.000795,0.000027,0.001732
2,95,0.000000,0.000000,0.007999,0.000032,0.001868,0.004217,0.000021,0.001333,0.000030,0.001918,0.000013,0.000806,0.000027,0.001758
2,96,0.000000,0.000000,0.007991,0.000033,0.001845,0.005115,0.000021,0.001341,0.000030,0.001897,0.000013,0.000818,0.000027,0.001732
2,97,0.000000,0.000000,0.008029,0.000033,0.001868,0.004295,0.000021,0.001328,0.000030,0.001895,0.000013,0.000863,0.000027,0.001741
2,98,0.000000,0.000000,0.007997,0.000033,0.001858,0.004085,0.000021,0.001333,0.000030,0.001894,0.000013,0.000818,0.000027,0.001735
2,99,0.000000,0.000000,0.007953,0.000043,0.001844,0.004531,0.000021,0.001333,0.000030,0.001911,0.000012,0.000784,0.000027,0.001729
2,100,0.000000,0.000000,0.008034,0.000033,0.001848,0.005407,0.000021,0.001347,0.000030,0.001902,0.000013,0.000850,0.000027,0.001740
2,101,0.000000,0.000000,0.008099,0.000034,0.001809,0.004040,0.000021,0.001350,0.000030,0.001922,0.000014,0.000867,0.000027,0.001754
2,102,0.000000,0.000000,0.008048,0.000034,0.001831,0.005147,0.000021,0.001332,0.000030,0.001903,0.000013,0.000852,0.000027,0.001757
2,103,0.000000,0.000000,0.010595,0.000044,0.002290,0.005738,0.000028,0.001803,0.000040,0.002566,0.000016,0.001028,0.000036,0.002327
2,104,0.000000,0.000000,0.008177,0.000034,0.001818,0.004481,0.000021,0.001330,0.000031,0.001953,0.000014,0.000927,0.000027,0.001738
2,105,0.000000,0.000000,0.008017,0.000034,0.001844,0.003738,0.000021,0.001339,0.000030,0.001921,0.000012,0.000791,0.000028,0.001761
2,106,0.000000,0.000000,0.007981,0.000035,0.001832,0.004591,0.000021,0.001333,0.000030,0.001930,0.000012,0.000798,0.000027,0.001738
2,107,0.000000,0.000000,0.007909,0.000033,0.001853,0.005056,0.000021,0.001334,0.000030,0.001893,0.000012,0.000776,0.000027,0.001737
2,108,0.000000,0.000000,0.009013,0.000033,0.001826,0.004688,0.000030,0.001890,0.000033,0.002141,0.000010,0.000651,0.000033,0.002111
2,109,0.000000,0.000000,0.008375,0.000032,0.001828,0.005137,0.000021,0.001342,0.000035,0.002217,0.000011,0.000685,0.000030,0.001935
2,110,0.000000,0.000000,0.008412,0.000033,0.001824,0.005109,0.000021,0.001351,0.000030,0.001952,0.000018,0.001179,0.000027,0.001739
2,111,0.000000,0.000000,0.008318,0.000032,0.001824,0.005540,0.000021,0.001351,0.000030,0.001928,0.000010,0.000634,0.000035,0.002221
2,112,0.000000,0.000000,0.008372,0.000032,0.001830,0.005091,0.000021,0.001347,0.000032,0.002031,0.000013,0.000853,0.000030,0.001930
2,113,0.000000,0.000000,0.008385,0.000034,0.001824,0.005852,0.000021,0.001338,0.000030,0.001935,0.000010,0.000663,0.000035,0.002257
2,114,0.000000,0.000000,0.008326,0.000033,0.001822,0.007032,0.000021,0.001340,0.000033,0.002099,0.000010,0.000638,0.000032,0.002057
2,115,0.000000,0.000000,0.008369,0.000032,0.001836,0.004529,0.000021,0.001337,0.000033,0.002108,0.000011,0.000675,0.000032,0.002045
2,116,0.000000,0.000000,0.008614,0.000033,0.001816,0.005824,0.000022,0.001381,0.000031,0.001968,0.000010,0.000640,0.000038,0.002404
2,117,0.000000,0.000000,0.008468,0.000033,0.001819,0.005651,0.000021,0.001348,0.000039,0.002467,0.000011,0.000678,0.000028,0.001773
2,118,0.000000,0.000000,0.008470,0.000034,0.001830,0.005645,0.000022,0.001383,0.000030,0.001929,0.000010,0.000669,0.000035,0.002261
2,119,0.000000,0.000000,0.007884,0.000034,0.001691,0.004920,0.000019,0.001235,0.000036,0.002288,0.000010,0.000635,0.000026,0.001666
2,120,0.000000,0.000000,0.008962,0.000035,0.001852,0.004460,0.000024,0.001531,0.000037,0.002361,0.000011,0.000729,0.000032,0.002059
2,121,0.000000,0.000000,0.008245,0.000043,0.001829,0.006944,0.000021,0.001336,0.000031,0.001967,0.000015,0.000958,0.000027,0.001752
2,122,0.000000,0.000000,0.009537,0.000035,0.001847,0.006098,0.000025,0.001578,0.000035,0.002267,0.000012,0.000792,0.000032,0.002045
2,123,0.000000,0.000000,0.008222,0.000034,0.001823,0.003887,0.000021,0.001357,0.000031,0.001972,0.000014,0.000921,0.000028,0.001767
2,124,0.000000,0.000000,0.010112,0.000036,0.001864,0.005703,0.000026,0.001666,0.000042,0.002703,0.000013,0.000846,0.000035,0.002235
2,125,0.000000,0.000000,0.008149,0.000033,0.001832,0.005378,0.000021,0.001342,0.000031,0.001986,0.000013,0.000843,0.000028,0.001785
2,126,0.000000,0.000000,0.008234,0.000034,0.001848,0.003939,0.000021,0.001342,0.000031,0.001961,0.000015,0.000975,0.000027,0.001758
2,127,0.000000,0.000000,0.007571,0.000032,0.001700,0.005548,0.000019,0.001243,0.000028,0.001807,0.000013,0.000837,0.000025,0.001624
2,128,0.000000,0.000000,0.008040,0.000033,0.001826,0.005041,0.000021,0.001336,0.000032,0.002078,0.000010,0.000669,0.000027,0.001756
2,129,0.000000,0.000000,0.008001,0.000033,0.001844,0.005436,0.000021,0.001333,0.000030,0.001915,0.000013,0.000811,0.000027,0.001733
2,130,0.000000,0.000000,0.007953,0.000033,0.001856,0.003873,0.000021,0.001327,0.000030,0.001913,0.000013,0.000811,0.000027,0.001737
2,131,0.000000,0.000000,0.007985,0.000033,0.001825,0.004934,0.000021,0.001335,0.000030,0.001919,0.000013,0.000815,0.000027,0.001750
2,132,0.000000,0.000000,0.007999,0.000033,0.001822,0.004050,0.000021,0.001337,0.000030,0.001916,0.000013,0.000826,0.000027,0.001742
2,133,0.000000,0.000000,0.008064,0.000033,0.001823,0.004686,0.000021,0.001333,0.000030,0.001907,0.000010,0.000669,0.000030,0.001950
2,134,0.000000,0.000000,0.007930,0.000033,0.001848,0.004387,0.000021,0.001319,0.000030,0.001923,0.000012,0.000774,0.000027,0.001734
2,135,0.000000,0.000000,0.008025,0.000034,0.001855,0.004002,0.000021,0.001347,0.000030,0.001930,0.000012,0.000794,0.000027,0.001753
2,136,0.000000,0.000000,0.007994,0.000033,0.001915,0.004530,0.000021,0.001321,0.000030,0.001906,0.000013,0.000817,0.000027,0.001755
2,137,0.000000,0.000000,0.008032,0.000032,0.001860,0.005131,0.000021,0.001340,0.000030,0.001924,0.000013,0.000815,0.000027,0.001753
2,138,0.000000,0.000000,0.008033,0.000032,0.001835,0.003555,0.000021,0.001337,0.000030,0.001907,0.000013,0.000823,0.000027,0.001749
2,139,0.000000,0.000000,0.008314,0.000033,0.001822,0.004804,0.000021,0.001352,0.000032,0.002040,0.000013,0.000828,0.000030,0.001902
2,140,0.000000,0.000000,0.008286,0.000032,0.001824,0.005004,0.000021,0.001336,0.000032,0.002063,0.000011,0.000711,0.000031,0.001991
2,141,0.000000,0.000000,0.008098,0.000033,0.001836,0.005730,0.000021,0.001365,0.000030,0.001916,0.000014,0.000872,0.000027,0.001757
2,142,0.000000,0.000000,0.008031,0.000033,0.001857,0.003687,0.000021,0.001348,0.000030,0.001905,0.000013,0.000819,0.000028,0.001763
2,143,0.000000,0.000000,0.008361,0.000033,0.001829,0.004958,0.000021,0.001343,0.000030,0.001930,0.000010,0.000630,0.000034,0.002171
2,144,0.000000,0.000000,0.008019,0.000034,0.001852,0.004559,0.000021,0.001336,0.000030,0.001906,0.000013,0.000852,0.000027,0.001738
2,145,0.000000,0.000000,0.007991,0.000033,0.001848,0.005351,0.000021,0.001353,0.000030,0.001913,0.000012,0.000790,0.000027,0.001729
2,146,0.000000,0.000000,0.008010,0.000033,0.001823,0.004041,0.000021,0.001347,0.000030,0.001909,0.000013,0.000808,0.000027,0.001754
2,147,0.000000,0.000000,0.008043,0.000033,0.001867,0.004922,0.000021,0.001341,0.000030,0.001926,0.000013,0.000811,0.000027,0.001756
2,148,0.000000,0.000000,0.008043,0.000032,0.001814,0.003679,0.000021,0.001350,0.000030,0.001919,0.000013,0.000826,0.000027,0.001750
2,149,0.000000,0.000000,0.008019,0.000034,0.001833,0.004938,0.000021,0.001333,0.000030,0.001932,0.000013,0.000843,0.000027,0.001737
2,150,0.000000,0.000000,0.008595,0.000034,0.001837,0.006093,0.000022,0.001418,0.000030,0.001933,0.000013,0.000848,0.000031,0.001978
2,151,0.000000,0.000000,0.008041,0.000034,0.001874,0.005244,0.000021,0.001348,0.000030,0.001918,0.000012,0.000784,0.000027,0.001757
2,152,0.000000,0.000000,0.008006,0.000033,0.001870,0.003886,0.000021,0.001328,0.000030,0.001923,0.000012,0.000794,0.000027,0.001748
2,153,0.000000,0.000000,0.008023,0.000033,0.001823,0.005250,0.000021,0.001339,0.000030,0.001907,0.000012,0.000793,0.000028,0.001761
2,154,0.000000,0.000000,0.010653,0.000040,0.003574,0.004520,0.000028,0.001798,0.000042,0.002690,0.000013,0.000847,0.000038,0.002423
2,155,0.000000,0.000000,0.010607,0.000036,0.001873,0.004716,0.000028,0.001781,0.000040,0.002557,0.000017,0.001098,0.000036,0.002320
2,156,0.000000,0.000000,0.008055,0.000034,0.001875,0.003971,0.000021,0.001327,0.000030,0.001917,0.000013,0.000827,0.000027,0.001748
2,157,0.000000,0.000000,0.007939,0.000034,0.001855,0.004614,0.000021,0.001323,0.000030,0.001937,0.000012,0.000775,0.000027,0.001726
2,158,0.000000,0.000000,0.008381,0.000033,0.001839,0.005514,0.000021,0.001335,0.000031,0.001996,0.000012,0.000775,0.000027,0.001738
2,159,0.000000,0.000000,0.008055,0.000035,0.001850,0.003501,0.000021,0.001350,0.000030,0.001919,0.000013,0.000831,0.000027,0.001749
2,160,0.000000,0.000000,0.008318,0.000034,0.001809,0.004827,0.000021,0.001339,0.000033,0.002088,0.000010,0.000665,0.000031,0.002013
2,161,0.000000,0.000000,0.008497,0.000033,0.001819,0.005028,0.000021,0.001370,0.000033,0.002088,0.000011,0.000701,0.000033,0.002109
2,162,0.000000,0.000000,0.008186,0.000033,0.001847,0.005284,0.000021,0.001333,0.000031,0.001952,0.000015,0.000942,0.000027,0.001744
2,163,0.000000,0.000000,0.008201,0.000035,0.001829,0.003940,0.000021,0.001344,0.000031,0.001965,0.000014,0.000918,0.000028,0.001760
2,164,0.000000,0.000000,0.009496,0.000039,0.002128,0.003567,0.000025,0.001578,0.000035,0.002267,0.000016,0.001052,0.000032,0.002057
2,165,0.000000,0.000000,0.008219,0.000035,0.001853,0.005118,0.000021,0.001336,0.000031,0.001959,0.000015,0.000935,0.000028,0.001767
2,166,0.000000,0.000000,0.008000,0.000033,0.001830,0.004041,0.000021,0.001343,0.000030,0.001916,0.000013,0.000819,0.000027,0.001737
2,167,0.000000,0.000000,0.008027,0.000033,0.001829,0.004543,0.000021,0.001342,0.000030,0.001920,0.000011,0.000676,0.000030,0.001902
2,168,0.000000,0.000000,0.007986,0.000033,0.001846,0.004741,0.000021,0.001326,0.000030,0.001929,0.000012,0.000797,0.000027,0.001718
2,169,0.000000,0.000000,0.007996,0.000032,0.001828,0.003683,0.000021,0.001350,0.000030,0.001910,0.000010,0.000652,0.000030,0.001910
2,170,0.000000,0.000000,0.008032,0.000033,0.001857,0.004862,0.000021,0.001335,0.000030,0.001937,0.000013,0.000817,0.000027,0.001746
2,171,0.000000,0.000000,0.007992,0.000033,0.001857,0.003680,0.000021,0.001349,0.000030,0.001911,0.000013,0.000820,0.000027,0.001729
2,172,0.000000,0.000000,0.007952,0.000034,0.001852,0.004507,0.000021,0.001332,0.000030,0.001914,0.000013,0.000804,0.000027,0.001725
2,173,0.000000,0.000000,0.008016,0.000034,0.001823,0.004240,0.000021,0.001338,0.000030,0.001904,0.000013,0.000861,0.000027,0.001733
2,174,0.000000,0.000000,0.007983,0.000032,0.001854,0.005394,0.000021,0.001343,0.000030,0.001909,0.000013,0.000806,0.000027,0.001731
2,175,0.000000,0.000000,0.007934,0.000033,0.001870,0.004015,0.000021,0.001335,0.000030,0.001907,0.000012,0.000746,0.000027,0.001752
2,176,0.000000,0.000000,0.008058,0.000038,0.001823,0.005805,0.000021,0.001348,0.000030,0.001904,0.000013,0.000848,0.000027,0.001748
2,177,0.000000,0.000000,0.008035,0.000034,0.001859,0.003740,0.000021,0.001343,0.000030,0.001922,0.000013,0.000821,0.000027,0.001743
2,178,0.000000,0.000000,0.008027,0.000034,0.001865,0.004715,0.000021,0.001345,0.000030,0.001920,0.000013,0.000824,0.000027,0.001745
2,179,0.000000,0.000000,0.008038,0.000033,0.001825,0.003588,0.000021,0.001353,0.000033,0.002085,0.000010,0.000669,0.000027,0.001735
2,180,0.000000,0.000000,0.008193,0.000033,0.001816,0.005699,0.000021,0.001342,0.000032,0.002077,0.000010,0.000630,0.000031,0.001984
2,181,0.000000,0.000000,0.008001,0.000034,0.001828,0.006124,0.000021,0.001331,0.000030,0.001932,0.000013,0.000820,0.000027,0.001732
2,182,0.000000,0.000000,0.007933,0.000034,0.001859,0.004293,0.000021,0.001327,0.000031,0.001959,0.000011,0.000732,0.000027,0.001721
2,183,0.000000,0.000000,0.008087,0.000034,0.001864,0.003556,0.000021,0.001341,0.000031,0.001988,0.000012,0.000795,0.000027,0.001759
2,184,0.000000,0.000000,0.008021,0.000033,0.001850,0.004783,0.000021,0.001335,0.000030,0.001890,0.000013,0.000851,0.000027,0.001739
